forage_threshold,temperature_threshold,precipitation_threshold,r2
0.49925704672932625,12.713026367127895,0.9810628741979599,0.41550819998020816
0.5453508622944355,12.713026367127895,0.9810628741979599,0.3796796255534586
0.49925704672932625,21.015532664954662,0.9810628741979599,0.5644404161644037
0.49925704672932625,12.713026367127895,6.8304147478193045,0.3696025190301637
0.5453508622944355,21.015532664954662,6.8304147478193045,0.5418856975654237
0.5034455901011825,21.44484520703554,9.386034905910492,0.49861225164546785
0.40839492287486795,21.44484520703554,9.386034905910492,0.5052841264162703
0.5034455901011825,15.651546727865934,9.386034905910492,0.30434590096740965
0.5034455901011825,21.44484520703554,4.20162552036345,0.5193509860666139
0.40839492287486795,15.651546727865934,4.20162552036345,0.4260857293214715
0.5606044549494982,13.049265932291746,4.286120068281889,0.369381890240834
0.5575678780674934,13.049265932291746,4.286120068281889,0.369381890240834
0.5606044549494982,11.097132250666618,4.286120068281889,0.3568500018044062
0.5606044549494982,13.049265932291746,1.0237736627459526,0.3823619956414658
0.5575678780674934,11.097132250666618,1.0237736627459526,0.38931544693936004
0.44294242504984144,16.59869646653533,5.192363169044256,0.427019170989531
0.49462161790579556,16.59869646653533,5.192363169044256,0.41041843749834306
0.44294242504984144,16.235894192010164,5.192363169044256,0.44922011678741136
0.44294242504984144,16.59869646653533,8.725803215056658,0.34894025587378075
0.49462161790579556,16.235894192010164,8.725803215056658,0.3989805364570561
0.4178289001807571,15.523879524320364,7.716236105188727,0.35353328716478594
0.4722528260201216,15.523879524320364,7.716236105188727,0.3588970014240179
0.4178289001807571,18.455364506691694,7.716236105188727,0.4232074982953028
0.4178289001807571,15.523879524320364,5.036353878676891,0.40625737022434705
0.4722528260201216,18.455364506691694,5.036353878676891,0.4681073798548139
0.5857167847454547,18.63069899007678,1.7523480113595724,0.46531080015465387
0.5849899934604764,18.63069899007678,1.7523480113595724,0.46531080015465387
0.5857167847454547,11.783828876912594,1.7523480113595724,0.3769077259171305
0.5857167847454547,18.63069899007678,2.7237248606979847,0.46531080015465387
0.5849899934604764,11.783828876912594,2.7237248606979847,0.3769077259171305
0.528358438052237,10.620003946125507,6.921065831556916,0.305732865359458
0.43737959749996663,10.620003946125507,6.921065831556916,0.3296562584129151
0.528358438052237,13.467491585761309,6.921065831556916,0.34024997708144045
0.528358438052237,10.620003946125507,2.031339919194579,0.3651102936003948
0.43737959749996663,13.467491585761309,2.031339919194579,0.4296746054577041
0.4743469197303057,19.04443510621786,3.455931106582284,0.5106536138338514
0.5245445350185036,19.04443510621786,3.455931106582284,0.48639912755191417
0.4743469197303057,20.29320915043354,3.455931106582284,0.5302966586038862
0.4743469197303057,19.04443510621786,9.426973694935441,0.424528299779272
0.5245445350185036,20.29320915043354,9.426973694935441,0.451050863629455
0.4537262117490172,14.440129641443491,6.620121151208878,0.43156880197605285
0.5929420409724115,14.440129641443491,6.620121151208878,0.40907006317838135
0.4537262117490172,14.815592881292105,6.620121151208878,0.3913306779594119
0.4537262117490172,14.440129641443491,7.600560886785388,0.3826080122381106
0.5929420409724115,14.815592881292105,7.600560886785388,0.34968572152888866
0.5497085668146611,16.911435890942812,2.5067994743585587,0.42456855146493233
0.45489945709705354,16.911435890942812,2.5067994743585587,0.4764498714556368
0.5497085668146611,21.476326383650303,2.5067994743585587,0.5169088452605919
0.5497085668146611,16.911435890942812,0.3038040269166231,0.4395404250943118
0.45489945709705354,21.476326383650303,0.3038040269166231,0.5577816427569477
0.5924662107601761,11.796759694814682,8.666588123887777,0.34615082543911657
0.5041640615090728,11.796759694814682,8.666588123887777,0.32520185375579735
0.5924662107601761,17.272078160196543,8.666588123887777,0.39633480783129427
0.5924662107601761,11.796759694814682,4.628544002771378,0.3854481400069414
0.5041640615090728,17.272078160196543,4.628544002771378,0.4221024420714651
0.41034796722233297,21.044204249978065,2.0520722679793835,0.5420702862824536
0.4421087495982647,21.044204249978065,2.0520722679793835,0.5420702862824536
0.41034796722233297,10.435925304889679,2.0520722679793835,0.4049245295186188
0.41034796722233297,21.044204249978065,6.998546104878187,0.545547356387317
0.4421087495982647,10.435925304889679,6.998546104878187,0.33479182634834037
0.43524057045578957,10.869755044579506,4.6065913792699575,0.3308046679950706
0.41289180759340527,10.869755044579506,4.6065913792699575,0.3308046679950706
0.43524057045578957,12.631843812763691,4.6065913792699575,0.38232999955269065
0.43524057045578957,10.869755044579506,9.244227856397629,0.28323062598060644
0.41289180759340527,12.631843812763691,9.244227856397629,0.3184295742229022
0.5675724124535918,20.466060489416122,6.121968170627952,0.4432098655439686
0.5251530651003122,20.466060489416122,6.121968170627952,0.46286184800640306
0.5675724124535918,17.982464101165533,6.121968170627952,0.4393733746365235
0.5675724124535918,20.466060489416122,1.6386338882148266,0.42029994409193616
0.5251530651003122,17.982464101165533,1.6386338882148266,0.44936959914195873
0.5246275413781405,14.987008143216372,0.050236890092492104,0.3656163107607625
0.4774510206654668,14.987008143216372,0.050236890092492104,0.40302879264782676
0.5246275413781405,19.269131153821945,0.050236890092492104,0.4581494590062055
0.5246275413781405,14.987008143216372,3.448535008355975,0.3628453289676864
0.4774510206654668,19.269131153821945,3.448535008355975,0.49182894206595285
0.4788099581375718,17.85945189371705,9.066784614697099,0.3992742045669978
0.5652875628322362,17.85945189371705,9.066784614697099,0.3360990794638439
0.4788099581375718,14.116638157516718,9.066784614697099,0.38391378130619724
0.4788099581375718,17.85945189371705,6.137138651683927,0.44139335737825847
0.5652875628322362,14.116638157516718,6.137138651683927,0.388134190700282
0.48317961767315865,14.609818510711193,3.019461650401354,0.3913056684140299
0.4251381572335959,14.609818510711193,3.019461650401354,0.41262365712829063
0.48317961767315865,16.53551959246397,3.019461650401354,0.4410016061995238
0.48317961767315865,14.609818510711193,1.3475065492093563,0.3853319282815887
0.4251381572335959,16.53551959246397,1.3475065492093563,0.44554632871099553
0.5133722012862563,18.232308842241764,6.410136166960001,0.4282503635326894
0.5129853995516896,18.232308842241764,6.410136166960001,0.4282503635326894
0.5133722012862563,11.17244954034686,6.410136166960001,0.35341879379927243
0.5133722012862563,18.232308842241764,9.03000794351101,0.3647344135849343
0.5129853995516896,11.17244954034686,9.03000794351101,0.3080199352703067
0.5694522697478532,11.252889435738325,2.262059636414051,0.3778198452649476
0.46527710892260077,11.252889435738325,2.262059636414051,0.45053071441823445
0.5694522697478532,15.575943693518639,2.262059636414051,0.3251813018126102
0.5694522697478532,11.252889435738325,5.881603779271245,0.36794208129959416
0.46527710892260077,15.575943693518639,5.881603779271245,0.40708063068773515
0.4277454281225801,20.09914990887046,8.153923563659191,0.5009021515292458
0.577527760900557,20.09914990887046,8.153923563659191,0.43292206375240383
0.4277454281225801,20.715987015515566,8.153923563659191,0.49015793737442515
0.4277454281225801,20.09914990887046,3.2723462861031294,0.5077101981905043
0.577527760900557,20.715987015515566,3.2723462861031294,0.4267209516433952
0.402853155694902,12.173968281596899,5.697055803611875,0.3879793748389523
0.554962458461523,12.173968281596899,5.697055803611875,0.35622570868816905
0.402853155694902,20.028738122433424,5.697055803611875,0.5170796300597755
0.402853155694902,12.173968281596899,0.4801876563578844,0.4333203390018444
0.554962458461523,20.028738122433424,0.4801876563578844,0.4434976361650107
0.5943463988602161,20.671457808464766,4.709028275683522,0.46768511175847005
0.4928964858874679,20.671457808464766,4.709028275683522,0.5082974776049141
0.5943463988602161,13.357019744813442,4.709028275683522,0.38388227331934277
0.5943463988602161,20.671457808464766,7.856291858479381,0.4911627070432305
0.4928964858874679,13.357019744813442,7.856291858479381,0.36568374651976143
0.5384544217959046,14.057148672640324,8.964350102469325,0.32098308027139466
0.5421672403812409,14.057148672640324,8.964350102469325,0.32098308027139466
0.5384544217959046,11.89458717778325,8.964350102469325,0.29844119417882486
0.5384544217959046,14.057148672640324,7.21257945522666,0.34646542676870773
0.5421672403812409,11.89458717778325,7.21257945522666,0.3253030273956713
0.45809706635773184,17.278408341109753,0.47514687292277813,0.5060165515322598
0.4041354147717357,17.278408341109753,0.47514687292277813,0.4965850598363847
0.45809706635773184,18.719755068421364,0.47514687292277813,0.5492354816033574
0.45809706635773184,17.278408341109753,4.919485971331596,0.4738622790156598
0.4041354147717357,18.719755068421364,4.919485971331596,0.49528128189488085
0.4638237213715911,10.23702684417367,9.888995978981256,0.31594229303997934
0.48503084275871516,10.23702684417367,9.888995978981256,0.3258289002471436
0.4638237213715911,10.335511144250631,9.888995978981256,0.3127802724366954
0.4638237213715911,10.23702684417367,3.0553839541971684,0.39386838527037815
0.48503084275871516,10.335511144250631,3.0553839541971684,0.353464897716526
0.5334602393209934,19.411411602050066,0.8004246838390827,0.4682747201205276
0.5721821207553148,19.411411602050066,0.8004246838390827,0.46358290838778804
0.5334602393209934,16.997526742517948,0.8004246838390827,0.4407246744931581
0.5334602393209934,19.411411602050066,5.444912947714329,0.4682747201205276
0.5721821207553148,16.997526742517948,5.444912947714329,0.3862325151892929
0.5774889403954149,15.90108335018158,5.372998975217342,0.3121162810838959
0.42457787562161686,15.90108335018158,5.372998975217342,0.3948702012569403
0.5774889403954149,21.751141373068094,5.372998975217342,0.5205409165643703
0.5774889403954149,15.90108335018158,9.798800209537148,0.24317114497650405
0.42457787562161686,21.751141373068094,9.798800209537148,0.510364477631349
0.41897605545818806,18.257947966456413,3.7831613793969154,0.5156226105627073
0.5373287986963987,18.257947966456413,3.7831613793969154,0.4641741158604049
0.41897605545818806,14.915903687477112,3.7831613793969154,0.3992998410920878
0.41897605545818806,18.257947966456413,2.4825104977935553,0.5043298758867986
0.5373287986963987,14.915903687477112,2.4825104977935553,0.35459665194332546
0.4440899111330509,13.432398602366447,1.3178871292620897,0.4351567136722524
0.5083059830591082,13.432398602366447,1.3178871292620897,0.38308175776331055
0.4440899111330509,14.20533186942339,1.3178871292620897,0.4642750109789493
0.4440899111330509,13.432398602366447,3.7503351364284754,0.4233988337113229
0.5083059830591082,14.20533186942339,3.7503351364284754,0.40977053198815694
0.5523769414052367,16.231783986091614,7.8481723833829165,0.3434090434549939
0.4453735277056694,16.231783986091614,7.8481723833829165,0.41672996300053133
0.5523769414052367,19.55540319904685,7.8481723833829165,0.4490933893232537
0.5523769414052367,16.231783986091614,6.458469619974494,0.38606572491399493
0.4453735277056694,19.55540319904685,6.458469619974494,0.5121503641638157
0.5085485864430666,12.335837919265032,3.323992444202304,0.37162280641564094
0.5945402374491096,12.335837919265032,3.323992444202304,0.3897167900706243
0.5085485864430666,17.69592919945717,3.323992444202304,0.4297608392317608
0.5085485864430666,12.335837919265032,8.31735322251916,0.31469618246100783
0.5945402374491096,17.69592919945717,8.31735322251916,0.3995976101787254
